Year,County,Month,County Pop,County Pop ('000s),Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum
2020,Riverside County,7,2489188,2489,13,0,1,7,5,37,3,8,26
2020,Riverside County,8,2489188,2489,8,1,1,2,4,59,11,18,30
2020,Riverside County,9,2489188,2489,11,0,1,3,7,36,2,10,24
2020,Riverside County,10,2489188,2489,14,0,0,3,11,65,1,13,51
2020,Riverside County,11,2489188,2489,14,0,0,2,12,84,6,14,64
2020,Riverside County,12,2489188,2489,13,0,2,4,7,83,6,15,62
2020,Riverside County,1,2489188,2489,18,0,0,2,16,44,11,20,13
2020,Riverside County,2,2489188,2489,18,0,1,8,9,42,15,17,10
2020,Riverside County,3,2489188,2489,15,0,2,5,8,44,9,17,18
2020,Riverside County,4,2489188,2489,17,0,1,1,15,44,11,20,13
2020,Riverside County,5,2489188,2489,34,1,2,5,26,47,8,27,12
2020,Riverside County,6,2489188,2489,13,0,0,3,10,44,18,13,13
2020,Riverside County,7,2489188,2489,13,0,0,3,10,44,18,13,13
2020,Riverside County,8,2489188,2489,16,1,1,3,11,35,7,19,9
2020,Riverside County,9,2489188,2489,22,0,2,1,19,32,6,17,9
2020,Riverside County,10,2489188,2489,21,0,2,3,16,24,8,8,8
2020,Riverside County,11,2489188,2489,17,1,1,3,12,40,14,14,12
2020,Riverside County,12,2489188,2489,14,1,1,2,10,40,18,17,5
2020,Riverside County,1,2489188,2489,32,1,3,11,17,253,72,49,132
2020,Riverside County,2,2489188,2489,26,3,2,9,12,221,46,57,118
2020,Riverside County,3,2489188,2489,23,0,0,11,12,197,36,47,114
2020,Riverside County,4,2489188,2489,25,0,0,14,11,192,60,41,91
2020,Riverside County,5,2489188,2489,34,0,2,20,12,178,34,61,83
2020,Riverside County,6,2489188,2489,41,1,1,21,18,220,35,88,97
2020,Riverside County,7,2489188,2489,33,0,4,8,21,191,24,63,104
2020,Riverside County,8,2489188,2489,24,3,1,2,18,101,15,28,58
2020,Riverside County,9,2489188,2489,31,1,1,8,21,105,15,36,54
2020,Riverside County,10,2489188,2489,24,0,2,4,18,132,17,45,70
2020,Riverside County,11,2489188,2489,27,3,3,7,14,142,24,43,75
2020,Riverside County,12,2489188,2489,27,2,2,6,17,131,20,45,66
2020,Riverside County,1,2489188,2489,47,2,1,7,37,125,16,20,89
2020,Riverside County,2,2489188,2489,40,0,4,11,25,114,29,23,62
2020,Riverside County,3,2489188,2489,26,1,0,9,16,125,21,39,65
2020,Riverside County,4,2489188,2489,23,0,2,6,15,125,17,24,84
2020,Riverside County,5,2489188,2489,46,0,4,6,36,114,28,24,62
2020,Riverside County,6,2489188,2489,51,1,3,7,40,87,27,18,42
2020,Riverside County,7,2489188,2489,55,0,3,11,41,149,35,38,76
2020,Riverside County,8,2489188,2489,90,1,1,13,75,150,39,45,66
2020,Riverside County,9,2489188,2489,41,0,7,5,29,86,19,35,32
2020,Riverside County,10,2489188,2489,45,1,7,5,32,84,13,26,45
2020,Riverside County,11,2489188,2489,41,1,0,10,30,109,15,31,63
2020,Riverside County,12,2489188,2489,29,0,5,7,17,108,22,33,53
2020,Riverside County,1,2489188,2489,2,0,0,2,0,47,13,4,30
2020,Riverside County,2,2489188,2489,3,0,0,0,3,46,7,11,28
2020,Riverside County,3,2489188,2489,2,0,0,0,2,55,15,5,35
2020,Riverside County,4,2489188,2489,2,0,0,1,1,55,8,10,37
2020,Riverside County,5,2489188,2489,6,0,0,3,3,63,16,15,32
2020,Riverside County,6,2489188,2489,0,0,0,0,0,56,11,10,35
2020,Riverside County,7,2489188,2489,1,0,0,1,0,54,11,14,29
2020,Riverside County,8,2489188,2489,10,0,0,2,8,40,4,7,29
2020,Riverside County,9,2489188,2489,4,0,0,2,2,34,5,4,25
2020,Riverside County,10,2489188,2489,4,0,0,0,4,47,9,8,30
2020,Riverside County,11,2489188,2489,4,0,0,4,0,49,7,11,31
2020,Riverside County,12,2489188,2489,1,0,0,0,1,59,11,8,40
2020,Riverside County,1,2489188,2489,21,0,2,6,13,164,29,20,115
2020,Riverside County,2,2489188,2489,26,1,3,8,14,156,41,24,91
2020,Riverside County,3,2489188,2489,20,0,2,3,15,145,38,19,88
2020,Riverside County,4,2489188,2489,10,0,1,3,6,120,42,10,68
2020,Riverside County,5,2489188,2489,19,0,2,3,14,124,30,27,67
2020,Riverside County,6,2489188,2489,18,1,3,8,6,112,35,21,56
2020,Riverside County,7,2489188,2489,27,2,2,5,18,127,32,20,75
2020,Riverside County,8,2489188,2489,22,1,0,2,19,140,27,31,82
2020,Riverside County,9,2489188,2489,26,0,2,3,21,120,21,24,75
2020,Riverside County,10,2489188,2489,28,0,2,10,16,155,32,23,100
2020,Riverside County,11,2489188,2489,17,0,3,3,11,171,17,24,130
2020,Riverside County,12,2489188,2489,23,0,5,5,13,156,26,27,103
2020,Riverside County,1,2489188,2489,28,0,1,16,11,180,30,38,112
2020,Riverside County,2,2489188,2489,38,5,0,9,24,186,37,46,103
2020,Riverside County,3,2489188,2489,24,1,2,3,18,142,19,40,83
2020,Riverside County,4,2489188,2489,22,0,1,8,13,151,16,50,85
2020,Riverside County,5,2489188,2489,23,0,1,4,18,175,32,66,77
2020,Riverside County,6,2489188,2489,31,0,1,8,22,151,26,46,79
2020,Riverside County,7,2489188,2489,14,0,0,2,12,124,9,45,70
2020,Riverside County,8,2489188,2489,25,1,0,7,17,131,12,57,62
2020,Riverside County,9,2489188,2489,23,0,0,4,19,125,12,37,76
2020,Riverside County,10,2489188,2489,16,0,0,4,12,157,14,47,96
2020,Riverside County,11,2489188,2489,43,0,2,5,36,190,17,76,97
2020,Riverside County,12,2489188,2489,19,0,1,7,11,178,21,67,90
2020,Riverside County,1,2489188,2489,113,2,12,46,53,891,115,135,641
2020,Riverside County,2,2489188,2489,103,2,15,28,58,861,108,130,623
2020,Riverside County,3,2489188,2489,88,0,7,21,60,912,129,169,614
2020,Riverside County,4,2489188,2489,111,2,10,31,68,977,240,172,565
2020,Riverside County,5,2489188,2489,142,1,13,46,82,827,132,193,502
2020,Riverside County,6,2489188,2489,151,1,20,28,102,811,96,171,544
2020,Riverside County,7,2489188,2489,168,0,9,40,119,738,124,146,468
2020,Riverside County,8,2489188,2489,159,2,14,32,111,700,136,141,423
2020,Riverside County,9,2489188,2489,125,3,11,32,79,695,91,156,448
2020,Riverside County,10,2489188,2489,132,3,17,30,82,761,118,142,501
2020,Riverside County,11,2489188,2489,109,2,15,28,64,844,159,150,535
2020,Riverside County,12,2489188,2489,90,2,9,32,47,963,191,180,592
2020,Riverside County,1,2489188,2489,3,0,0,3,0,159,55,20,84
2020,Riverside County,2,2489188,2489,7,0,0,5,2,152,31,33,88
2020,Riverside County,3,2489188,2489,10,0,1,6,3,176,33,52,91
2020,Riverside County,4,2489188,2489,7,0,2,2,3,102,30,17,55
2020,Riverside County,5,2489188,2489,8,0,0,4,4,96,12,24,60
2020,Riverside County,6,2489188,2489,11,0,0,4,7,99,11,25,63
2020,Riverside County,7,2489188,2489,9,2,2,2,3,98,16,33,49
2020,Riverside County,8,2489188,2489,3,0,1,0,2,85,9,16,60
2020,Riverside County,9,2489188,2489,15,0,0,5,10,92,19,17,56
2020,Riverside County,10,2489188,2489,10,0,0,6,4,125,20,25,80
2020,Riverside County,11,2489188,2489,8,0,0,7,1,147,17,34,96
2020,Riverside County,12,2489188,2489,7,1,0,1,5,131,25,20,86
2020,Riverside County,1,2489188,2489,14,0,1,6,7,306,51,52,203
2020,Riverside County,2,2489188,2489,14,0,1,8,5,223,49,34,140
2020,Riverside County,3,2489188,2489,16,0,2,7,7,304,55,57,192
2020,Riverside County,4,2489188,2489,27,0,2,11,14,330,80,56,194
2020,Riverside County,5,2489188,2489,25,0,2,10,13,328,73,76,179
2020,Riverside County,6,2489188,2489,18,0,4,3,11,337,81,74,182
2020,Riverside County,7,2489188,2489,26,0,7,6,13,326,58,88,180
2020,Riverside County,8,2489188,2489,15,0,3,4,8,302,42,79,181
2020,Riverside County,9,2489188,2489,21,1,3,10,7,294,43,84,167
2020,Riverside County,10,2489188,2489,15,0,5,5,5,273,39,55,179
2020,Riverside County,11,2489188,2489,25,0,3,6,16,282,52,65,165
2020,Riverside County,12,2489188,2489,24,0,3,10,11,305,54,53,198
2020,Riverside County,1,2489188,2489,3,0,0,0,3,12,4,0,8
2020,Riverside County,2,2489188,2489,1,0,0,0,1,11,6,0,5
2020,Riverside County,3,2489188,2489,1,0,0,0,1,16,3,0,13
2020,Riverside County,4,2489188,2489,0,0,0,0,0,10,1,1,8
2020,Riverside County,5,2489188,2489,1,1,0,0,0,11,2,2,7
2020,Riverside County,6,2489188,2489,0,0,0,0,0,10,1,3,6
2020,Riverside County,7,2489188,2489,1,0,0,0,1,3,0,0,3
2020,Riverside County,8,2489188,2489,0,0,0,0,0,7,3,0,4
2020,Riverside County,9,2489188,2489,3,0,0,1,2,3,0,1,2
2020,Riverside County,10,2489188,2489,2,0,0,0,2,8,3,1,4
2020,Riverside County,11,2489188,2489,1,0,0,0,1,12,2,2,8
2020,Riverside County,12,2489188,2489,0,0,0,0,0,8,0,0,8
2020,Riverside County,1,2489188,2489,6,0,0,2,4,70,18,6,46
2020,Riverside County,2,2489188,2489,6,1,0,0,5,69,12,9,48
2020,Riverside County,3,2489188,2489,1,0,0,0,1,80,24,8,48
2020,Riverside County,4,2489188,2489,2,0,0,1,1,44,8,3,33
2020,Riverside County,5,2489188,2489,6,0,0,0,6,38,13,3,22
2020,Riverside County,6,2489188,2489,2,0,0,0,2,45,11,5,29
2020,Riverside County,7,2489188,2489,5,0,0,1,4,51,13,3,35
2020,Riverside County,8,2489188,2489,3,0,0,2,1,47,11,6,30
2020,Riverside County,9,2489188,2489,3,0,0,0,3,34,4,2,28
2020,Riverside County,10,2489188,2489,2,0,1,1,0,44,11,7,26
2020,Riverside County,11,2489188,2489,2,0,0,0,2,45,10,7,28
2020,Riverside County,12,2489188,2489,2,0,0,0,2,54,12,7,35
2020,Riverside County,1,2489188,2489,11,0,0,4,7,187,34,15,138
2020,Riverside County,2,2489188,2489,5,0,0,1,4,180,30,16,134
2020,Riverside County,3,2489188,2489,7,0,0,5,2,164,26,19,119
2020,Riverside County,4,2489188,2489,14,0,0,4,10,141,30,15,96
2020,Riverside County,5,2489188,2489,13,0,0,1,12,127,22,20,85
2020,Riverside County,6,2489188,2489,5,0,0,1,4,124,20,14,90
2020,Riverside County,7,2489188,2489,5,0,0,1,4,110,28,18,64
2020,Riverside County,8,2489188,2489,14,0,0,3,11,88,16,15,57
2020,Riverside County,9,2489188,2489,5,0,0,0,5,79,10,7,62
2020,Riverside County,10,2489188,2489,16,0,0,1,15,92,20,14,58
2020,Riverside County,11,2489188,2489,15,0,4,4,7,129,20,18,91
2020,Riverside County,12,2489188,2489,15,0,1,3,11,143,22,10,111
2020,Riverside County,1,2489188,2489,0,0,0,0,0,3,2,0,1
2020,Riverside County,2,2489188,2489,0,0,0,0,0,1,1,0,0
2020,Riverside County,3,2489188,2489,0,0,0,0,0,1,1,0,0
2020,Riverside County,4,2489188,2489,0,0,0,0,0,4,4,0,0
2020,Riverside County,5,2489188,2489,0,0,0,0,0,3,1,0,2
2020,Riverside County,6,2489188,2489,0,0,0,0,0,4,1,0,3
2020,Riverside County,7,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,8,2489188,2489,1,0,0,0,1,5,3,0,2
2020,Riverside County,9,2489188,2489,0,0,0,0,0,1,0,0,1
2020,Riverside County,10,2489188,2489,0,0,0,0,0,3,3,0,0
2020,Riverside County,11,2489188,2489,0,0,0,0,0,4,3,0,1
2020,Riverside County,12,2489188,2489,0,0,0,0,0,1,1,0,0
2020,Riverside County,1,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,2,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,3,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,4,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,5,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,6,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,7,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,8,2489188,2489,1,0,0,0,1,0,0,0,0
2020,Riverside County,9,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,10,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,11,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,12,2489188,2489,1,0,1,0,0,0,0,0,0
2020,Riverside County,1,2489188,2489,15,0,1,6,8,50,15,14,21
2020,Riverside County,2,2489188,2489,8,0,0,2,6,43,16,12,15
2020,Riverside County,3,2489188,2489,13,2,0,3,8,40,10,5,25
2020,Riverside County,4,2489188,2489,10,1,0,2,7,44,14,19,11
2020,Riverside County,5,2489188,2489,9,0,0,2,7,154,11,18,125
2020,Riverside County,6,2489188,2489,13,0,2,2,9,34,4,12,18
2020,Riverside County,7,2489188,2489,9,0,3,3,3,39,13,11,15
2020,Riverside County,8,2489188,2489,10,1,3,3,3,57,11,31,15
2020,Riverside County,9,2489188,2489,8,0,2,2,4,35,8,15,12
2020,Riverside County,10,2489188,2489,20,0,2,3,15,33,8,13,12
2020,Riverside County,11,2489188,2489,7,1,1,2,3,55,10,22,23
2020,Riverside County,12,2489188,2489,8,0,1,2,5,67,16,18,33
2020,Riverside County,1,2489188,2489,17,0,1,7,9,143,14,28,101
2020,Riverside County,2,2489188,2489,16,0,1,6,9,167,7,37,123
2020,Riverside County,3,2489188,2489,17,0,1,2,14,154,20,19,115
2020,Riverside County,4,2489188,2489,22,0,0,4,18,135,19,34,82
2020,Riverside County,5,2489188,2489,15,0,1,6,8,150,20,31,99
2020,Riverside County,6,2489188,2489,17,0,0,6,11,160,14,35,111
2020,Riverside County,7,2489188,2489,17,0,2,5,10,118,13,16,89
2020,Riverside County,8,2489188,2489,15,0,0,4,11,104,15,17,72
2020,Riverside County,9,2489188,2489,25,0,0,3,22,106,11,28,67
2020,Riverside County,10,2489188,2489,17,1,2,6,8,127,19,22,86
2020,Riverside County,11,2489188,2489,13,1,0,6,6,150,24,21,105
2020,Riverside County,12,2489188,2489,8,0,0,1,7,134,18,38,78
2020,Riverside County,1,2489188,2489,3,0,0,1,2,108,15,8,85
2020,Riverside County,2,2489188,2489,3,0,0,1,2,69,7,6,56
2020,Riverside County,3,2489188,2489,5,0,0,0,5,88,11,7,70
2020,Riverside County,4,2489188,2489,2,0,0,0,2,83,13,4,66
2020,Riverside County,5,2489188,2489,6,0,0,2,4,60,8,8,44
2020,Riverside County,6,2489188,2489,2,0,1,1,0,66,6,10,50
2020,Riverside County,7,2489188,2489,2,0,0,0,2,63,11,3,49
2020,Riverside County,8,2489188,2489,5,0,0,1,4,52,12,3,37
2020,Riverside County,9,2489188,2489,9,0,0,2,7,53,6,7,40
2020,Riverside County,10,2489188,2489,4,0,0,1,3,67,12,2,53
2020,Riverside County,11,2489188,2489,2,0,0,0,2,68,5,8,55
2020,Riverside County,12,2489188,2489,3,0,0,1,2,75,13,7,55
2020,Riverside County,1,2489188,2489,75,1,2,29,43,535,89,92,354
2020,Riverside County,2,2489188,2489,84,1,1,27,55,462,70,87,305
2020,Riverside County,3,2489188,2489,86,6,1,19,60,418,59,68,291
2020,Riverside County,4,2489188,2489,59,0,1,25,33,462,73,113,276
2020,Riverside County,5,2489188,2489,49,0,1,8,40,469,58,108,303
2020,Riverside County,6,2489188,2489,75,1,6,19,49,457,66,130,261
2020,Riverside County,7,2489188,2489,78,0,3,15,60,363,62,89,212
2020,Riverside County,8,2489188,2489,52,1,1,22,28,367,42,85,240
2020,Riverside County,9,2489188,2489,58,3,0,10,45,307,45,68,194
2020,Riverside County,10,2489188,2489,72,2,2,22,46,366,58,89,219
2020,Riverside County,11,2489188,2489,76,1,2,22,51,436,66,112,258
2020,Riverside County,12,2489188,2489,69,1,8,27,33,484,46,121,317
2020,Riverside County,1,2489188,2489,22,0,2,4,16,207,27,31,149
2020,Riverside County,2,2489188,2489,11,0,0,6,5,224,28,35,161
2020,Riverside County,3,2489188,2489,12,0,0,6,6,156,29,21,106
2020,Riverside County,4,2489188,2489,10,0,0,5,5,165,32,28,105
2020,Riverside County,5,2489188,2489,13,0,1,7,5,150,28,26,96
2020,Riverside County,6,2489188,2489,11,0,2,5,4,195,34,32,129
2020,Riverside County,7,2489188,2489,12,0,2,7,3,213,34,37,142
2020,Riverside County,8,2489188,2489,8,0,1,7,0,162,31,28,103
2020,Riverside County,9,2489188,2489,13,0,2,8,3,144,22,23,99
2020,Riverside County,10,2489188,2489,16,0,1,4,11,214,35,27,152
2020,Riverside County,11,2489188,2489,9,0,0,5,4,180,24,34,122
2020,Riverside County,12,2489188,2489,11,0,1,3,7,252,44,35,173
2020,Riverside County,1,2489188,2489,0,0,0,0,0,25,9,3,13
2020,Riverside County,2,2489188,2489,2,0,0,1,1,38,7,2,29
2020,Riverside County,3,2489188,2489,2,0,0,0,2,51,18,5,28
2020,Riverside County,4,2489188,2489,5,0,0,4,1,31,8,2,21
2020,Riverside County,5,2489188,2489,0,0,0,0,0,21,4,3,14
2020,Riverside County,6,2489188,2489,2,0,0,1,1,28,6,2,20
2020,Riverside County,7,2489188,2489,2,0,0,0,2,25,4,2,19
2020,Riverside County,8,2489188,2489,2,0,0,0,2,50,10,1,39
2020,Riverside County,9,2489188,2489,1,0,0,0,1,26,4,3,19
2020,Riverside County,10,2489188,2489,3,0,0,1,2,15,2,0,13
2020,Riverside County,11,2489188,2489,2,0,0,0,2,21,3,5,13
2020,Riverside County,12,2489188,2489,0,0,0,0,0,21,3,5,13
2020,Riverside County,1,2489188,2489,1,0,1,0,0,13,0,4,9
2020,Riverside County,2,2489188,2489,0,0,0,0,0,4,2,1,1
2020,Riverside County,3,2489188,2489,0,0,0,0,0,14,0,0,14
2020,Riverside County,4,2489188,2489,0,0,0,0,0,7,1,3,3
2020,Riverside County,5,2489188,2489,3,0,0,0,3,6,0,3,3
2020,Riverside County,6,2489188,2489,2,0,0,0,2,5,1,3,1
2020,Riverside County,7,2489188,2489,2,0,0,0,2,7,0,2,5
2020,Riverside County,8,2489188,2489,0,0,0,0,0,8,0,0,8
2020,Riverside County,9,2489188,2489,0,0,0,0,0,8,2,2,4
2020,Riverside County,10,2489188,2489,3,0,1,0,2,3,0,0,3
2020,Riverside County,11,2489188,2489,2,0,0,0,2,10,0,4,6
2020,Riverside County,12,2489188,2489,0,0,0,0,0,4,1,2,1
2020,Riverside County,1,2489188,2489,14,0,4,2,8,127,17,18,92
2020,Riverside County,2,2489188,2489,2,0,0,1,1,102,12,12,78
2020,Riverside County,3,2489188,2489,12,0,4,4,4,102,14,33,55
2020,Riverside County,4,2489188,2489,5,0,2,2,1,90,21,22,47
2020,Riverside County,5,2489188,2489,6,0,1,5,0,107,12,31,64
2020,Riverside County,6,2489188,2489,4,0,0,2,2,89,16,21,52
2020,Riverside County,7,2489188,2489,9,0,4,1,4,101,28,18,55
2020,Riverside County,8,2489188,2489,15,0,4,2,9,94,12,17,65
2020,Riverside County,9,2489188,2489,5,0,1,0,4,87,9,15,63
2020,Riverside County,10,2489188,2489,8,0,0,1,7,90,10,22,58
2020,Riverside County,11,2489188,2489,7,0,1,5,1,94,14,18,62
2020,Riverside County,12,2489188,2489,8,0,1,4,3,122,16,23,83
2020,Riverside County,1,2489188,2489,0,0,0,0,0,4,1,0,3
2020,Riverside County,2,2489188,2489,0,0,0,0,0,2,1,0,1
2020,Riverside County,3,2489188,2489,0,0,0,0,0,3,2,0,1
2020,Riverside County,4,2489188,2489,0,0,0,0,0,3,1,0,2
2020,Riverside County,5,2489188,2489,0,0,0,0,0,5,5,0,0
2020,Riverside County,6,2489188,2489,0,0,0,0,0,2,2,0,0
2020,Riverside County,7,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,8,2489188,2489,0,0,0,0,0,1,1,0,0
2020,Riverside County,9,2489188,2489,0,0,0,0,0,2,1,0,1
2020,Riverside County,10,2489188,2489,0,0,0,0,0,4,1,0,3
2020,Riverside County,11,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,12,2489188,2489,0,0,0,0,0,1,1,0,0
2020,Riverside County,1,2489188,2489,5,0,0,3,2,49,6,13,30
2020,Riverside County,2,2489188,2489,6,0,1,1,4,47,4,15,28
2020,Riverside County,3,2489188,2489,2,0,0,1,1,27,6,2,19
2020,Riverside County,4,2489188,2489,7,0,0,0,7,35,3,7,25
2020,Riverside County,5,2489188,2489,1,0,0,1,0,38,6,7,25
2020,Riverside County,6,2489188,2489,5,0,1,2,2,26,2,3,21
2020,Riverside County,7,2489188,2489,3,0,1,0,2,26,2,5,19
2020,Riverside County,8,2489188,2489,3,0,0,0,3,22,3,4,15
2020,Riverside County,9,2489188,2489,10,0,0,0,10,23,3,5,15
2020,Riverside County,10,2489188,2489,4,0,2,2,0,44,4,10,30
2020,Riverside County,11,2489188,2489,5,0,1,1,3,35,4,7,24
2020,Riverside County,12,2489188,2489,7,0,0,0,7,44,10,12,22
2020,Riverside County,1,2489188,2489,17,0,1,4,12,164,13,39,112
2020,Riverside County,2,2489188,2489,14,1,1,3,9,197,36,45,116
2020,Riverside County,3,2489188,2489,11,0,1,3,7,186,28,33,125
2020,Riverside County,4,2489188,2489,13,3,0,2,8,132,17,17,98
2020,Riverside County,5,2489188,2489,9,1,0,4,4,153,29,31,93
2020,Riverside County,6,2489188,2489,8,0,0,0,8,102,30,25,47
2020,Riverside County,7,2489188,2489,9,1,1,1,6,119,29,24,66
2020,Riverside County,8,2489188,2489,9,0,0,7,2,100,35,9,56
2020,Riverside County,9,2489188,2489,13,1,1,3,8,83,21,18,44
2020,Riverside County,10,2489188,2489,18,0,2,3,13,136,36,26,74
2020,Riverside County,11,2489188,2489,9,0,2,3,4,133,19,30,84
2020,Riverside County,12,2489188,2489,9,0,2,3,4,154,15,26,113
2020,Riverside County,1,2489188,2489,10,0,0,3,7,84,14,7,63
2020,Riverside County,2,2489188,2489,8,0,0,0,8,89,16,10,63
2020,Riverside County,3,2489188,2489,6,0,1,2,3,88,5,21,62
2020,Riverside County,4,2489188,2489,2,0,0,0,2,81,10,14,57
2020,Riverside County,5,2489188,2489,4,0,0,2,2,81,15,12,54
2020,Riverside County,6,2489188,2489,7,0,0,0,7,45,10,6,29
2020,Riverside County,7,2489188,2489,6,0,0,3,3,51,10,8,33
2020,Riverside County,8,2489188,2489,7,1,1,0,5,49,3,9,37
2020,Riverside County,9,2489188,2489,7,0,1,1,5,53,13,7,33
2020,Riverside County,10,2489188,2489,9,0,0,4,5,45,5,10,30
2020,Riverside County,11,2489188,2489,16,0,0,6,10,74,9,16,49
2020,Riverside County,12,2489188,2489,1,0,0,0,1,76,16,13,47
2020,Riverside County,1,2489188,2489,1,0,1,0,0,37,3,4,30
2020,Riverside County,2,2489188,2489,0,0,0,0,0,35,13,4,18
2020,Riverside County,3,2489188,2489,0,0,0,0,0,39,6,0,33
2020,Riverside County,4,2489188,2489,0,0,0,0,0,12,4,0,8
2020,Riverside County,5,2489188,2489,0,0,0,0,0,8,2,1,5
2020,Riverside County,6,2489188,2489,0,0,0,0,0,11,2,1,8
2020,Riverside County,7,2489188,2489,0,0,0,0,0,16,5,2,9
2020,Riverside County,8,2489188,2489,0,0,0,0,0,22,6,1,15
2020,Riverside County,9,2489188,2489,2,0,0,0,2,3,2,0,1
2020,Riverside County,10,2489188,2489,0,0,0,0,0,7,2,0,5
2020,Riverside County,11,2489188,2489,0,0,0,0,0,16,1,1,14
2020,Riverside County,12,2489188,2489,0,0,0,0,0,14,0,1,13
2020,Riverside County,1,2489188,2489,3,3,0,0,0,2,0,2,0
2020,Riverside County,2,2489188,2489,2,0,0,0,2,5,0,3,2
2020,Riverside County,3,2489188,2489,0,0,0,0,0,4,0,2,2
2020,Riverside County,4,2489188,2489,3,0,0,0,3,3,0,2,1
2020,Riverside County,5,2489188,2489,2,0,0,0,2,5,0,4,1
2020,Riverside County,6,2489188,2489,3,0,0,0,3,2,0,2,0
2020,Riverside County,7,2489188,2489,0,0,0,0,0,3,0,3,0
2020,Riverside County,8,2489188,2489,1,0,0,0,1,6,0,5,1
2020,Riverside County,9,2489188,2489,1,0,0,0,1,1,0,1,0
2020,Riverside County,10,2489188,2489,1,1,0,0,0,6,0,4,2
2020,Riverside County,11,2489188,2489,0,0,0,0,0,6,0,5,1
2020,Riverside County,12,2489188,2489,0,0,0,0,0,2,0,1,1
2020,Riverside County,1,2489188,2489,18,0,0,6,12,264,43,59,162
2020,Riverside County,2,2489188,2489,25,0,1,7,17,202,31,56,115
2020,Riverside County,3,2489188,2489,24,0,0,7,17,227,46,54,127
2020,Riverside County,4,2489188,2489,31,1,1,5,24,211,32,63,116
2020,Riverside County,5,2489188,2489,25,0,0,6,19,266,31,93,142
2020,Riverside County,6,2489188,2489,11,0,1,0,10,202,28,54,120
2020,Riverside County,7,2489188,2489,45,0,2,7,36,174,18,50,106
2020,Riverside County,8,2489188,2489,15,1,1,4,9,149,16,45,88
2020,Riverside County,9,2489188,2489,33,0,1,8,24,154,10,44,100
2020,Riverside County,10,2489188,2489,25,0,0,8,17,169,10,51,108
2020,Riverside County,11,2489188,2489,16,0,1,5,10,167,22,62,83
2020,Riverside County,12,2489188,2489,18,1,0,3,14,162,33,43,86
2020,Riverside County,1,2489188,2489,0,0,0,0,0,2,0,0,2
2020,Riverside County,2,2489188,2489,0,0,0,0,0,1,1,0,0
2020,Riverside County,3,2489188,2489,0,0,0,0,0,1,0,0,1
2020,Riverside County,4,2489188,2489,0,0,0,0,0,1,1,0,0
2020,Riverside County,5,2489188,2489,0,0,0,0,0,1,0,0,1
2020,Riverside County,6,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,7,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,8,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,9,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,10,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,11,2489188,2489,0,0,0,0,0,0,0,0,0
2020,Riverside County,12,2489188,2489,0,0,0,0,0,2,0,0,2
2020,Sacramento County,1,1559146,1559,168,3,15,42,108,836,190,18,628
2020,Sacramento County,2,1559146,1559,176,3,15,43,115,793,178,6,609
2020,Sacramento County,3,1559146,1559,175,2,11,57,105,715,217,31,467
2020,Sacramento County,4,1559146,1559,198,3,20,43,132,585,197,14,374
2020,Sacramento County,5,1559146,1559,246,2,16,57,171,675,238,17,420
2020,Sacramento County,6,1559146,1559,243,3,16,47,177,594,201,20,373
2020,Sacramento County,7,1559146,1559,208,7,16,41,144,589,151,8,430
2020,Sacramento County,8,1559146,1559,260,1,17,41,201,541,172,11,358
2020,Sacramento County,9,1559146,1559,234,3,24,43,164,528,152,14,362
2020,Sacramento County,10,1559146,1559,219,6,12,44,157,559,184,17,358
2020,Sacramento County,11,1559146,1559,217,7,12,44,154,652,166,10,476
2020,Sacramento County,12,1559146,1559,235,8,12,58,157,686,182,10,494
2020,Sacramento County,1,1559146,1559,5,0,1,3,1,121,22,11,88
2020,Sacramento County,2,1559146,1559,4,0,1,3,0,108,17,6,85
2020,Sacramento County,3,1559146,1559,6,0,1,2,3,89,18,3,68
2020,Sacramento County,4,1559146,1559,8,0,0,1,7,80,15,4,61
2020,Sacramento County,5,1559146,1559,4,0,0,1,3,92,16,9,67
2020,Sacramento County,6,1559146,1559,8,0,1,0,7,97,20,3,74
2020,Sacramento County,7,1559146,1559,7,0,1,2,4,86,15,4,67
